Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,"Venezuela, RB",VEN,90.25963,83.71673,83.67649,..,..
"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,Bolivia,BOL,96.99102,97.37359,95.61197,..,..
"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,Colombia,COL,90.94906,92.2972,93.97798,94.34225,..
"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,Suriname,SUR,98.28524,97.4377,75.39549,90.46344,..
"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,Guyana,GUY,..,..,..,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Brazil,BRA,..,..,..,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Peru,PER,..,..,93.07769,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Panama,PAN,..,..,..,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Paraguay,PRY,..,..,..,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Chile,CHL,99.26806,98.84956,99.20548,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Argentina,ARG,95.03454,97.0607,93.826,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Uruguay,URY,98.47725,99.35953,..,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,"Venezuela, RB",VEN,90.22393,81.42549,82.27854,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Bolivia,BOL,96.00248,94.62122,93.81275,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Colombia,COL,85.83614,87.88153,89.58752,90.18511,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Suriname,SUR,85.41616,85.31543,62.13931,79.85612,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,Guyana,GUY,..,..,..,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Brazil,BRA,..,..,..,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Peru,PER,..,..,93.09354,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Panama,PAN,..,..,..,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Paraguay,PRY,..,..,..,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Chile,CHL,99.59931,99.41008,99.54534,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Argentina,ARG,95.28983,97.47601,94.00438,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Uruguay,URY,98.80202,99.51584,..,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,"Venezuela, RB",VEN,90.18588,82.53638,82.9593,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Bolivia,BOL,96.47583,95.94098,94.68227,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Colombia,COL,88.25821,89.98095,91.67863,92.16034,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Suriname,SUR,91.66629,91.26949,68.39278,85.00687,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,Guyana,GUY,..,..,..,..,..
"Preprimary education, duration (years)",SE.PRE.DURS,Brazil,BRA,2,2,2,2,2
"Preprimary education, duration (years)",SE.PRE.DURS,Peru,PER,3,3,3,3,3
"Preprimary education, duration (years)",SE.PRE.DURS,Panama,PAN,3,3,2,2,2
"Preprimary education, duration (years)",SE.PRE.DURS,Paraguay,PRY,3,3,3,3,3
"Preprimary education, duration (years)",SE.PRE.DURS,Chile,CHL,3,3,3,3,3
"Preprimary education, duration (years)",SE.PRE.DURS,Argentina,ARG,3,3,3,3,3
"Preprimary education, duration (years)",SE.PRE.DURS,Uruguay,URY,3,3,3,3,3
"Preprimary education, duration (years)",SE.PRE.DURS,"Venezuela, RB",VEN,3,3,3,3,3
"Preprimary education, duration (years)",SE.PRE.DURS,Bolivia,BOL,2,2,2,2,2
"Preprimary education, duration (years)",SE.PRE.DURS,Colombia,COL,3,3,3,3,3
"Preprimary education, duration (years)",SE.PRE.DURS,Suriname,SUR,2,2,2,2,2
"Preprimary education, duration (years)",SE.PRE.DURS,Guyana,GUY,3,3,3,3,3
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Brazil,BRA,..,..,..,..,..
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Peru,PER,98.95203,101.2932,104.1295,95.97288,94.08626
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Panama,PAN,95.49484,..,..,89.05072,..
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Paraguay,PRY,..,..,..,..,..
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Chile,CHL,98.89923,96.83778,94.91738,94.13013,..
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Argentina,ARG,102.5904,102.4773,104.3349,99.69321,..
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Uruguay,URY,104.2889,103.9031,104.3213,..,..
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,"Venezuela, RB",VEN,97.74922,96.81315,94.6676,93.10266,..
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Bolivia,BOL,90.85175,88.31674,89.59416,91.03054,..
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Colombia,COL,98.60758,99.43529,101.1495,105.9745,105.7573
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Suriname,SUR,98.18658,97.10087,96.73519,90.78071,90.34079
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Guyana,GUY,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Brazil,BRA,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Peru,PER,96.82984,99.56171,104.9166,98.90328,98.12895
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Panama,PAN,98.05581,..,..,90.50984,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Paraguay,PRY,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Chile,CHL,98.90184,97.11126,96.02816,95.35554,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Argentina,ARG,103.6045,103.4527,103.4678,100.2228,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Uruguay,URY,103.5345,103.1357,105.0548,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Venezuela, RB",VEN,95.96425,95.45262,93.46187,92.09788,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Bolivia,BOL,90.57785,89.34019,90.21767,92.16623,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Colombia,COL,99.84982,100.6051,102.2489,105.9986,107.1389
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Suriname,SUR,80.65905,82.56314,79.95879,80.29991,80.32234
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Guyana,GUY,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Brazil,BRA,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Peru,PER,97.8636,100.4051,104.5289,97.44566,96.10074
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Panama,PAN,96.80075,..,..,89.79547,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Paraguay,PRY,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Chile,CHL,98.90056,96.97696,95.48255,94.75356,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Argentina,ARG,103.1064,102.9737,103.8936,99.96276,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Uruguay,URY,103.9037,103.511,104.6962,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,"Venezuela, RB",VEN,96.83641,96.11709,94.0508,92.58874,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Bolivia,BOL,90.71196,88.83914,89.91243,91.61031,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Colombia,COL,99.2422,100.0331,101.7113,105.9868,106.4633
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Suriname,SUR,89.10132,89.56555,88.04,85.34784,85.14813
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Guyana,GUY,..,..,..,..,..
"Primary education, duration (years)",SE.PRM.DURS,Brazil,BRA,5,5,5,5,5
"Primary education, duration (years)",SE.PRM.DURS,Peru,PER,6,6,6,6,6
"Primary education, duration (years)",SE.PRM.DURS,Panama,PAN,6,6,6,6,6
"Primary education, duration (years)",SE.PRM.DURS,Paraguay,PRY,6,6,6,6,6
"Primary education, duration (years)",SE.PRM.DURS,Chile,CHL,6,6,6,6,6
"Primary education, duration (years)",SE.PRM.DURS,Argentina,ARG,6,6,6,6,6
"Primary education, duration (years)",SE.PRM.DURS,Uruguay,URY,6,6,6,6,6
"Primary education, duration (years)",SE.PRM.DURS,"Venezuela, RB",VEN,6,6,6,6,6
"Primary education, duration (years)",SE.PRM.DURS,Bolivia,BOL,6,6,6,6,6
"Primary education, duration (years)",SE.PRM.DURS,Colombia,COL,5,5,5,5,5
"Primary education, duration (years)",SE.PRM.DURS,Suriname,SUR,6,6,6,6,6
"Primary education, duration (years)",SE.PRM.DURS,Guyana,GUY,6,6,6,6,6
"Primary education, pupils",SE.PRM.ENRL,Brazil,BRA,15800000,15600000,15400000,15300000,..
"Primary education, pupils",SE.PRM.ENRL,Peru,PER,3467754,3487352,3541836,3511497,3559950
"Primary education, pupils",SE.PRM.ENRL,Panama,PAN,426637,417556,408961,417894,..
"Primary education, pupils",SE.PRM.ENRL,Paraguay,PRY,..,..,707543,..,..
"Primary education, pupils",SE.PRM.ENRL,Chile,CHL,1462555,1470798,1486757,1508203,..
"Primary education, pupils",SE.PRM.ENRL,Argentina,ARG,4610157,4607490,4603923,4608408,..
"Primary education, pupils",SE.PRM.ENRL,Uruguay,URY,318643,313728,309806,..,..
"Primary education, pupils",SE.PRM.ENRL,"Venezuela, RB",VEN,3485129,3468259,3378106,3281267,..
"Primary education, pupils",SE.PRM.ENRL,Bolivia,BOL,1335013,1334890,1344818,1359959,..
"Primary education, pupils",SE.PRM.ENRL,Colombia,COL,4408609,4353261,4302609,4249518,4195249
"Primary education, pupils",SE.PRM.ENRL,Suriname,SUR,68936,70674,70859,67899,67147
"Primary education, pupils",SE.PRM.ENRL,Guyana,GUY,..,..,..,..,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Brazil,BRA,47.88528,47.92504,47.94264,47.90777,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Peru,PER,48.95214,48.97068,49.07341,49.06396,49.10449
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Panama,PAN,48.35305,48.31232,48.52663,48.38463,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Paraguay,PRY,..,..,48.15821,..,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Chile,CHL,48.32949,48.34292,48.3716,48.39668,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Argentina,ARG,49.04683,49.06351,49.03375,49.04022,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Uruguay,URY,48.3254,48.31537,48.32056,..,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,"Venezuela, RB",VEN,48.40171,48.27519,48.27719,48.28194,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Bolivia,BOL,48.37053,48.42265,48.53584,48.61087,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Colombia,COL,48.09721,48.11949,48.20983,48.09866,48.13149
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Suriname,SUR,48.59984,48.43231,48.2492,48.28018,48.1371
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Guyana,GUY,..,..,..,..,..
"Primary education, teachers",SE.PRM.TCHR,Brazil,BRA,795014,791787,793276,796457,..
"Primary education, teachers",SE.PRM.TCHR,Peru,PER,197928,195444,195273,197603,206638
"Primary education, teachers",SE.PRM.TCHR,Panama,PAN,19404,19072,19072,19072,..
"Primary education, teachers",SE.PRM.TCHR,Paraguay,PRY,..,..,..,..,..
"Primary education, teachers",SE.PRM.TCHR,Chile,CHL,78769.44,80397.97,82980,85129.62,..
"Primary education, teachers",SE.PRM.TCHR,Argentina,ARG,..,..,..,..,..
"Primary education, teachers",SE.PRM.TCHR,Uruguay,URY,28060,26943,27832,27616,..
"Primary education, teachers",SE.PRM.TCHR,"Venezuela, RB",VEN,..,..,..,..,..
"Primary education, teachers",SE.PRM.TCHR,Bolivia,BOL,75019,74246,73779,72972,..
"Primary education, teachers",SE.PRM.TCHR,Colombia,COL,187042,184791,182919,184384,..
"Primary education, teachers",SE.PRM.TCHR,Suriname,SUR,5263,5395,5367,5309,5054
"Primary education, teachers",SE.PRM.TCHR,Guyana,GUY,..,..,..,..,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Brazil,BRA,89.6354,89.31089,89.08501,88.66718,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Peru,PER,67.00821,67.84245,69.92313,69.27628,67.47936
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Panama,PAN,76.87075,76.70407,76.70407,76.70407,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Paraguay,PRY,..,..,..,..,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Chile,CHL,80.95423,81.27409,..,81.04358,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Argentina,ARG,..,..,..,..,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Uruguay,URY,..,..,..,..,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Bolivia,BOL,65.85665,65.90389,66.11637,66.02395,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Colombia,COL,77.4965,77.29381,77.26097,77.2887,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Suriname,SUR,94.47083,..,..,95.25334,95.13257
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Guyana,GUY,..,..,..,..,..
Primary school starting age (years),SE.PRM.AGES,Brazil,BRA,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Peru,PER,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Panama,PAN,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Paraguay,PRY,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Chile,CHL,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Argentina,ARG,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Uruguay,URY,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,"Venezuela, RB",VEN,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Bolivia,BOL,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Colombia,COL,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Suriname,SUR,6,6,6,6,6
Primary school starting age (years),SE.PRM.AGES,Guyana,GUY,6,6,6,6,6
Progression to secondary school (%),SE.SEC.PROG.ZS,Brazil,BRA,..,..,..,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Peru,PER,95.45288,94.94114,93.79209,95.42862,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Panama,PAN,..,..,99.19081,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Paraguay,PRY,..,..,..,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Chile,CHL,97.39676,97.57968,97.90418,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Argentina,ARG,97.40726,99.48824,99.85158,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Uruguay,URY,..,..,..,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,"Venezuela, RB",VEN,98.5652,97.81687,98.55073,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Bolivia,BOL,96.97341,97.2006,96.59641,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Colombia,COL,98.29638,..,..,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Suriname,SUR,69.72656,68.38689,62.48889,66.37433,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Guyana,GUY,..,..,..,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Brazil,BRA,..,..,..,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Peru,PER,94.74466,94.83554,93.76628,95.10198,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Panama,PAN,..,..,98.34927,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Paraguay,PRY,..,..,..,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Chile,CHL,98.06903,98.20181,98.43546,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Argentina,ARG,100,100,99.69746,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Uruguay,URY,..,..,..,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,"Venezuela, RB",VEN,98.47366,97.96961,98.54515,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Bolivia,BOL,96.64184,96.8833,96.31183,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Colombia,COL,..,..,..,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Suriname,SUR,79.10352,75.40085,69.80334,72.43534,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Guyana,GUY,..,..,..,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Brazil,BRA,..,..,..,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Peru,PER,96.14054,95.04318,93.81695,95.74209,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Panama,PAN,..,..,100,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Paraguay,PRY,..,..,..,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Chile,CHL,96.74968,96.98251,97.39707,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Argentina,ARG,94.93167,98.99978,100,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Uruguay,URY,..,..,..,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,"Venezuela, RB",VEN,98.6543,97.66903,98.55613,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Bolivia,BOL,97.28819,97.50141,96.86757,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Colombia,COL,..,..,..,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Suriname,SUR,58.79572,60.65757,54.39007,59.9359,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Guyana,GUY,..,..,..,..,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Brazil,BRA,17.76796,17.50743,17.44522,17.55793,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Peru,PER,..,..,..,..,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Panama,PAN,15.26292,14.19656,14.56216,14.66029,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Paraguay,PRY,..,..,..,..,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Chile,CHL,19.89163,19.20793,..,18.31513,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Argentina,ARG,..,..,..,..,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Uruguay,URY,..,..,..,..,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Bolivia,BOL,..,..,..,..,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Colombia,COL,26.27563,26.69519,26.24921,26.41088,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Suriname,SUR,14.20757,13.86122,12.50078,13.42011,14.21859
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Guyana,GUY,..,..,..,..,..
"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,Brazil,BRA,16.99821,16.78552,16.59563,16.47539,..
"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,Peru,PER,..,18.15347,18.9531,19.10868,19.54931
"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,Panama,PAN,20.37883,18.41093,15.0403,15.39271,..
"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,Paraguay,PRY,..,..,..,..,..
"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,Chile,CHL,27.52765,26.83345,..,25.40425,..
"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,Argentina,ARG,..,..,..,..,..
